Record ID,Count point id,Direction of travel,Year,Count date,hour,Region id,Region name,Local authority name,Road name,Road Category ID,Start junction road name,End junction road name,Latitude,Longitude,Link length km,Pedal cycles,Two wheeled motor vehicles,Cars and taxis,Buses and coaches,LGV Type,HGV Type,EV Car,EV Bike
18920,7859,N,2014,10/13/2014 0:00,10,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,1,1,748,33,152,15,3,1
18921,7859,N,2014,10/13/2014 0:00,11,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,2,4,806,38,148,14,3,0
18922,7859,N,2014,10/13/2014 0:00,12,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,2,5,773,35,175,15,6,0
18923,7859,S,2014,10/13/2014 0:00,13,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,2,2,724,32,98,9,2,0
18924,7859,S,2014,10/13/2014 0:00,14,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,7,6,769,31,99,5,1,1
18925,7859,S,2014,10/13/2014 0:00,15,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,3,9,827,36,96,6,4,0
18926,7859,S,2014,10/13/2014 0:00,16,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,2,6,877,34,124,6,0,1
18927,7859,S,2014,10/13/2014 0:00,17,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,10,6,898,34,102,1,0,0
18928,7859,S,2014,10/13/2014 0:00,18,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,2,4,792,29,57,5,2,0
18929,7859,S,2014,10/13/2014 0:00,7,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,8,5,873,37,145,9,4,1
18930,7859,S,2014,10/13/2014 0:00,8,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,4,4,1129,37,151,11,3,5
18931,7859,S,2014,10/13/2014 0:00,9,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,0,6,820,38,157,13,4,0
18932,7859,S,2014,10/13/2014 0:00,10,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,3,3,666,32,123,12,3,1
18933,7859,S,2014,10/13/2014 0:00,11,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,1,3,725,34,116,13,3,0
18934,7859,S,2014,10/13/2014 0:00,12,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,2,3,745,34,107,12,1,1
18935,7859,N,2014,10/13/2014 0:00,13,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,2,2,889,36,168,8,5,1
18936,7859,N,2014,10/13/2014 0:00,14,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,3,5,912,35,148,13,2,0
18937,7859,N,2014,10/13/2014 0:00,15,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,0,9,948,32,118,12,0,1
18938,7859,N,2014,10/13/2014 0:00,16,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,12,8,1022,39,144,5,1,0
18939,7859,N,2014,10/13/2014 0:00,17,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,10,7,1132,40,136,3,1,0
18940,7859,N,2014,10/13/2014 0:00,18,5,North West,Liverpool,A59,4,A566,A506,53.46318769,-2.959428375,0.4,16,3,915,27,80,4,1,0
18941,46242,S,2014,10/20/2014 0:00,13,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,2,1190,6,343,66,14,13
18942,46242,S,2014,10/20/2014 0:00,14,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,5,1232,8,328,57,22,11
18943,46242,S,2014,10/20/2014 0:00,15,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,9,1646,18,335,55,10,6
18944,46242,S,2014,10/20/2014 0:00,16,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,6,1987,7,467,29,8,14
18945,46242,S,2014,10/20/2014 0:00,17,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,4,2333,5,268,20,0,3
18946,46242,S,2014,10/20/2014 0:00,18,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,3,1285,6,121,12,1,1
18947,46242,S,2014,10/20/2014 0:00,7,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,14,2445,13,468,39,15,14
18948,46242,S,2014,10/20/2014 0:00,8,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,6,1579,19,377,55,7,11
18949,46242,S,2014,10/20/2014 0:00,9,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,2,1137,7,389,51,11,12
18950,46242,S,2014,10/20/2014 0:00,10,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,1,876,7,345,45,10,6
18951,46242,S,2014,10/20/2014 0:00,11,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,2,935,5,285,53,3,5
18952,46242,S,2014,10/20/2014 0:00,12,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,0,1000,5,250,41,10,6
18953,46242,N,2014,10/20/2014 0:00,13,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,0,1217,4,348,68,16,16
18954,46242,N,2014,10/20/2014 0:00,14,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,6,1279,5,390,59,9,16
18955,46242,N,2014,10/20/2014 0:00,15,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,2,1498,13,434,55,11,10
18956,46242,N,2014,10/20/2014 0:00,16,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,12,2303,7,511,49,9,11
18957,46242,N,2014,10/20/2014 0:00,17,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,10,2495,15,288,18,5,3
18958,46242,N,2014,10/20/2014 0:00,18,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,1,1498,7,169,21,2,1
18959,46242,N,2014,10/20/2014 0:00,7,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,3,2231,6,344,34,8,16
18960,46242,N,2014,10/20/2014 0:00,8,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,6,2075,17,406,35,11,9
18961,46242,N,2014,10/20/2014 0:00,9,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,0,1186,5,318,55,11,12
18962,46242,N,2014,10/20/2014 0:00,10,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,2,1211,4,318,53,13,6
18963,46242,N,2014,10/20/2014 0:00,11,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,6,1179,7,283,58,12,18
18964,46242,N,2014,10/20/2014 0:00,12,11,North East,Durham,A19,3,A182,A690,54.80089576,-1.361030631,3.2,0,2,1150,6,291,38,5,5
18965,17719,E,2014,4/25/2014 0:00,7,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,1,6,834,10,198,30,5,11
18966,17719,E,2014,4/25/2014 0:00,8,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,5,5,770,3,158,31,12,16
18967,17719,E,2014,4/25/2014 0:00,9,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,1,7,789,4,194,42,9,3
18968,17719,E,2014,4/25/2014 0:00,10,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,1,2,820,5,147,50,8,5
18969,17719,E,2014,4/25/2014 0:00,11,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,1,1,796,4,194,40,10,3
18970,17719,E,2014,4/25/2014 0:00,12,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,0,1,897,3,203,34,7,4
18971,17719,W,2014,4/25/2014 0:00,13,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,2,2,962,5,198,42,9,6
18972,17719,W,2014,4/25/2014 0:00,14,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,2,3,984,2,153,41,11,6
18973,17719,W,2014,4/25/2014 0:00,15,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,2,1,1076,8,214,35,4,1
18974,17719,W,2014,4/25/2014 0:00,16,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,3,11,1367,9,166,29,1,6
18975,17719,W,2014,4/25/2014 0:00,17,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,1,2,1263,1,134,10,0,0
18976,17719,W,2014,4/25/2014 0:00,18,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,0,2,978,5,70,13,2,0
18977,17719,W,2014,4/25/2014 0:00,7,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,3,5,864,9,276,49,10,10
18978,17719,W,2014,4/25/2014 0:00,8,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,2,8,825,14,243,52,7,13
18979,17719,W,2014,4/25/2014 0:00,9,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,0,6,516,6,181,31,6,8
18980,17719,W,2014,4/25/2014 0:00,10,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,0,1,592,10,193,51,4,7
18981,17719,W,2014,4/25/2014 0:00,11,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,0,1,764,9,171,55,9,7
18982,17719,W,2014,4/25/2014 0:00,12,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,3,7,857,5,159,28,3,5
18983,17719,E,2014,4/25/2014 0:00,13,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,3,0,823,9,213,60,6,9
18984,17719,E,2014,4/25/2014 0:00,14,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,0,1,805,10,194,46,9,7
18985,17719,E,2014,4/25/2014 0:00,15,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,4,3,940,2,222,42,6,6
18986,17719,E,2014,4/25/2014 0:00,16,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,5,4,1010,5,188,18,6,1
18987,17719,E,2014,4/25/2014 0:00,17,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,2,4,907,3,112,18,3,2
18988,17719,E,2014,4/25/2014 0:00,18,8,Yorkshire and the Humber,Leeds,A6110,4,A58,A62,53.78039677,-1.592046432,0.9,1,2,824,5,65,4,1,0
18989,17862,N,2014,6/16/2014 0:00,7,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,1,6,527,2,122,11,4,2
18990,17862,N,2014,6/16/2014 0:00,8,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,2,762,5,117,10,1,1
18991,17862,N,2014,6/16/2014 0:00,9,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,1,2,485,3,112,10,2,0
18992,17862,N,2014,6/16/2014 0:00,10,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,2,497,0,111,22,1,5
18993,17862,N,2014,6/16/2014 0:00,11,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,3,550,0,110,17,2,2
18994,17862,N,2014,6/16/2014 0:00,12,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,2,565,0,111,13,3,2
18995,17862,S,2014,6/16/2014 0:00,13,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,1,4,534,5,114,22,5,2
18996,17862,S,2014,6/16/2014 0:00,14,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,7,653,2,109,19,4,4
18997,17862,S,2014,6/16/2014 0:00,15,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,1,4,692,2,102,16,3,3
18998,17862,S,2014,6/16/2014 0:00,16,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,5,714,0,115,14,4,4
18999,17862,S,2014,6/16/2014 0:00,17,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,2,8,735,0,100,8,4,4
19000,17862,S,2014,6/16/2014 0:00,18,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,6,624,1,61,8,4,4
19001,17862,S,2014,6/16/2014 0:00,7,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,1,11,524,2,99,4,3,2
19002,17862,S,2014,6/16/2014 0:00,8,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,6,926,1,105,15,3,2
19003,17862,S,2014,6/16/2014 0:00,9,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,1,2,612,1,124,12,1,4
19004,17862,S,2014,6/16/2014 0:00,10,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,0,541,0,120,21,1,2
19005,17862,S,2014,6/16/2014 0:00,11,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,4,589,0,107,16,1,1
19006,17862,S,2014,6/16/2014 0:00,12,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,3,545,2,94,14,1,0
19007,17862,N,2014,6/16/2014 0:00,13,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,5,581,1,134,17,0,7
19008,17862,N,2014,6/16/2014 0:00,14,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,2,728,1,115,14,3,1
19009,17862,N,2014,6/16/2014 0:00,15,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,3,792,1,119,12,1,0
19010,17862,N,2014,6/16/2014 0:00,16,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,7,826,1,122,11,4,1
19011,17862,N,2014,6/16/2014 0:00,17,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,16,1029,0,95,8,0,0
19012,17862,N,2014,6/16/2014 0:00,18,10,West Midlands,Worcestershire,A38,4,Stoke Rd/ Charford Rd,A448,52.3280816,-2.055128223,1.6,0,4,661,0,59,6,0,0
19013,27354,N,2014,4/30/2014 0:00,7,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,6,913,16,175,23,1,6
19014,27354,N,2014,4/30/2014 0:00,8,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,4,936,4,152,27,2,13
19015,27354,N,2014,4/30/2014 0:00,9,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,1,585,3,165,33,2,9
19016,27354,N,2014,4/30/2014 0:00,10,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,3,572,2,153,37,2,9
19017,27354,N,2014,4/30/2014 0:00,11,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,5,595,0,141,27,8,10
19018,27354,N,2014,4/30/2014 0:00,12,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,4,705,3,126,26,3,18
19019,27354,S,2014,4/30/2014 0:00,13,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,1,4,673,2,145,29,4,10
19020,27354,S,2014,4/30/2014 0:00,14,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,7,743,3,139,28,3,5
19021,27354,S,2014,4/30/2014 0:00,15,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,8,676,2,161,29,2,4
19022,27354,S,2014,4/30/2014 0:00,16,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,3,914,8,184,10,3,5
19023,27354,S,2014,4/30/2014 0:00,17,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,2,5,1135,2,92,3,1,3
19024,27354,S,2014,4/30/2014 0:00,18,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,7,931,6,77,2,0,0
19025,27354,S,2014,4/30/2014 0:00,7,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,12,1421,5,260,29,2,11
19026,27354,S,2014,4/30/2014 0:00,8,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,7,1476,5,220,34,0,12
19027,27354,S,2014,4/30/2014 0:00,9,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,2,862,5,138,29,6,8
19028,27354,S,2014,4/30/2014 0:00,10,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,2,626,1,131,21,3,9
19029,27354,S,2014,4/30/2014 0:00,11,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,3,540,1,168,26,5,12
19030,27354,S,2014,4/30/2014 0:00,12,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,1,2,689,1,154,24,1,6
19031,27354,N,2014,4/30/2014 0:00,13,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,5,836,2,132,30,10,10
19032,27354,N,2014,4/30/2014 0:00,14,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,4,784,5,131,31,3,8
19033,27354,N,2014,4/30/2014 0:00,15,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,4,945,4,206,32,3,5
19034,27354,N,2014,4/30/2014 0:00,16,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,1,19,1324,2,291,19,3,4
19035,27354,N,2014,4/30/2014 0:00,17,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,7,1426,3,177,8,3,0
19036,27354,N,2014,4/30/2014 0:00,18,2,East Midlands,Leicestershire,A607,4,B667,A46(T),52.68874823,-1.096908448,1.6,0,10,947,1,91,5,0,1
19037,16056,E,2014,06/02/2014 00:00,7,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,17,4063,9,879,96,7,43
19038,16056,E,2014,06/02/2014 00:00,8,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,23,3714,2,708,90,35,44
19039,16056,E,2014,06/02/2014 00:00,9,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,8,2503,5,623,92,26,39
19040,16056,E,2014,06/02/2014 00:00,10,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,9,2161,9,584,93,25,36
19041,16056,E,2014,06/02/2014 00:00,11,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,6,2091,5,630,78,27,38
19042,16056,E,2014,06/02/2014 00:00,12,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,9,2223,2,548,104,28,25
19043,16056,W,2014,06/02/2014 00:00,13,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,4,2364,0,598,140,34,46
19044,16056,W,2014,06/02/2014 00:00,14,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,5,2533,11,706,138,28,34
19045,16056,W,2014,06/02/2014 00:00,15,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,10,3005,3,736,148,28,42
19046,16056,W,2014,06/02/2014 00:00,16,5,North West,Trafford,M60,1,10,9,53.4624869,-2.348793755,1.5,0,16,3064,6,643,60,10,19
